#nii_code,mext_code,name_ja,name_en,nii_code,mext_code,name_ja,name_en,nii_code,mext_code,name_ja,name_en
148,D,大区分D,Broad Section D,149,26,中区分26:材料工学およびその関連分野,Medium-sized Section 26:Materials engineering and related fields,150,26010,小区分26010:金属材料物性関連,Basic Section 26010:Metallic material properties-related
148,D,大区分D,Broad Section D,149,26,中区分26:材料工学およびその関連分野,Medium-sized Section 26:Materials engineering and related fields,151,26020,小区分26020:無機材料および物性関連,Basic Section 26020:Inorganic materials and properties-related
148,D,大区分D,Broad Section D,149,26,中区分26:材料工学およびその関連分野,Medium-sized Section 26:Materials engineering and related fields,152,26030,小区分26030:複合材料および界面関連,Basic Section 26030:Composite materials and interfaces-related
148,D,大区分D,Broad Section D,149,26,中区分26:材料工学およびその関連分野,Medium-sized Section 26:Materials engineering and related fields,153,26040,小区分26040:構造材料および機能材料関連,Basic Section 26040:Structural materials and functional materials-related
148,D,大区分D,Broad Section D,149,26,中区分26:材料工学およびその関連分野,Medium-sized Section 26:Materials engineering and related fields,154,26050,小区分26050:材料加工および組織制御関連,Basic Section 26050:Material processing and microstructure control-related
148,D,大区分D,Broad Section D,149,26,中区分26:材料工学およびその関連分野,Medium-sized Section 26:Materials engineering and related fields,155,26060,小区分26060:金属生産および資源生産関連,Basic Section 26060:Metals production and resources production-related
148,D,大区分D,Broad Section D,156,27,中区分27:化学工学およびその関連分野,Medium-sized Section 27:Chemical engineering and related fields,157,27010,小区分27010:移動現象および単位操作関連,Basic Section 27010:Transport phenomena and unit operations-related
148,D,大区分D,Broad Section D,156,27,中区分27:化学工学およびその関連分野,Medium-sized Section 27:Chemical engineering and related fields,158,27020,小区分27020:反応工学およびプロセスシステム工学関連,Basic Section 27020:Chemical reaction and process system engineering-related
148,D,大区分D,Broad Section D,156,27,中区分27:化学工学およびその関連分野,Medium-sized Section 27:Chemical engineering and related fields,159,27030,小区分27030:触媒プロセスおよび資源化学プロセス関連,Basic Section 27030:Catalyst and resource chemical process-related
148,D,大区分D,Broad Section D,156,27,中区分27:化学工学およびその関連分野,Medium-sized Section 27:Chemical engineering and related fields,160,27040,小区分27040:バイオ機能応用およびバイオプロセス工学関連,Basic Section 27040:Biofunction and bioprocess engineering-related
148,D,大区分D,Broad Section D,161,28,中区分28:ナノマイクロ科学およびその関連分野,Medium-sized Section 28:Nano/micro science and related fields,162,28010,小区分28010:ナノ構造化学関連,Basic Section 28010:Nanometer-scale chemistry-related
148,D,大区分D,Broad Section D,161,28,中区分28:ナノマイクロ科学およびその関連分野,Medium-sized Section 28:Nano/micro science and related fields,163,28020,小区分28020:ナノ構造物理関連,Basic Section 28020:Nanostructural physics-related
148,D,大区分D,Broad Section D,161,28,中区分28:ナノマイクロ科学およびその関連分野,Medium-sized Section 28:Nano/micro science and related fields,164,28030,小区分28030:ナノ材料科学関連,Basic Section 28030:Nanomaterials-related
148,D,大区分D,Broad Section D,161,28,中区分28:ナノマイクロ科学およびその関連分野,Medium-sized Section 28:Nano/micro science and related fields,165,28040,小区分28040:ナノバイオサイエンス関連,Basic Section 28040:Nanobioscience-related
148,D,大区分D,Broad Section D,161,28,中区分28:ナノマイクロ科学およびその関連分野,Medium-sized Section 28:Nano/micro science and related fields,166,28050,小区分28050:ナノマイクロシステム関連,Basic Section 28050:Nano/micro-systems-related
148,D,大区分D,Broad Section D,167,29,中区分29:応用物理物性およびその関連分野,Medium-sized Section 29:Applied condensed matter physics and related fields,168,29010,小区分29010:応用物性関連,Basic Section 29010:Applied physical properties-related
148,D,大区分D,Broad Section D,167,29,中区分29:応用物理物性およびその関連分野,Medium-sized Section 29:Applied condensed matter physics and related fields,169,29020,小区分29020:薄膜および表面界面物性関連,Basic Section 29020:Thin film/surface and interfacial physical properties-related
148,D,大区分D,Broad Section D,167,29,中区分29:応用物理物性およびその関連分野,Medium-sized Section 29:Applied condensed matter physics and related fields,170,29030,小区分29030:応用物理一般関連,Basic Section 29030:Applied condensed matter physics-related
148,D,大区分D,Broad Section D,171,30,中区分30:応用物理工学およびその関連分野,Medium-sized Section 30:Applied physics and engineering and related fields,172,30010,小区分30010:結晶工学関連,Basic Section 30010:Crystal engineering-related
148,D,大区分D,Broad Section D,171,30,中区分30:応用物理工学およびその関連分野,Medium-sized Section 30:Applied physics and engineering and related fields,173,30020,小区分30020:光工学および光量子科学関連,Basic Section 30020:Optical engineering and photon science-related
148,D,大区分D,Broad Section D,174,31,中区分31:原子力工学、地球資源工学、エネルギー学およびその関連分野,"Medium-sized Section 31:Nuclear engineering, earth resources engineering, energy engineering, and related fields",175,31010,小区分31010:原子力工学関連,Basic Section 31010:Nuclear engineering-related
148,D,大区分D,Broad Section D,174,31,中区分31:原子力工学、地球資源工学、エネルギー学およびその関連分野,"Medium-sized Section 31:Nuclear engineering, earth resources engineering, energy engineering, and related fields",176,31020,小区分31020:地球資源工学およびエネルギー学関連,"Basic Section 31020:Earth resource engineering, Energy sciences-related"
148,D,大区分D,Broad Section D,177,90,中区分90:人間医工学およびその関連分野,Medium-sized Section 90:Biomedical engineering and related fields,178,90110,小区分90110:生体医工学関連,Basic Section 90110:Biomedical engineering-related
148,D,大区分D,Broad Section D,177,90,中区分90:人間医工学およびその関連分野,Medium-sized Section 90:Biomedical engineering and related fields,179,90120,小区分90120:生体材料学関連,Basic Section 90120:Biomaterials-related
148,D,大区分D,Broad Section D,177,90,中区分90:人間医工学およびその関連分野,Medium-sized Section 90:Biomedical engineering and related fields,180,90130,小区分90130:医用システム関連,Basic Section 90130:Medical systems-related
148,D,大区分D,Broad Section D,177,90,中区分90:人間医工学およびその関連分野,Medium-sized Section 90:Biomedical engineering and related fields,181,90140,小区分90140:医療技術評価学関連,Basic Section 90140:Medical technology assessment-related
148,D,大区分D,Broad Section D,177,90,中区分90:人間医工学およびその関連分野,Medium-sized Section 90:Biomedical engineering and related fields,182,90150,小区分90150:医療福祉工学関連,Basic Section 90150:Medical assistive technology-related
183,E,大区分E,Broad Section E,184,32,中区分32:物理化学、機能物性化学およびその関連分野,"Medium-sized Section 32:Physical chemistry, functional solid state chemistry, and related fields",185,32010,小区分32010:基礎物理化学関連,Basic Section 32010:Fundamental physical chemistry-related
183,E,大区分E,Broad Section E,184,32,中区分32:物理化学、機能物性化学およびその関連分野,"Medium-sized Section 32:Physical chemistry, functional solid state chemistry, and related fields",186,32020,小区分32020:機能物性化学関連,Basic Section 32020:Functional solid state chemistry-related
183,E,大区分E,Broad Section E,187,33,中区分33:有機化学およびその関連分野,Medium-sized Section 33:Organic chemistry and related fields,188,33010,小区分33010:構造有機化学および物理有機化学関連,Basic Section 33010:Structural organic chemistry and physical organic chemistry-related
183,E,大区分E,Broad Section E,187,33,中区分33:有機化学およびその関連分野,Medium-sized Section 33:Organic chemistry and related fields,189,33020,小区分33020:有機合成化学関連,Basic Section 33020:Synthetic organic chemistry-related
183,E,大区分E,Broad Section E,190,34,中区分34:無機・錯体化学、分析化学およびその関連分野,"Medium-sized Section 34:Inorganic/coordination chemistry, analytical chemistry, and related fields",191,34010,小区分34010:無機・錯体化学関連,Basic Section 34010:Inorganic/coordination chemistry-related
183,E,大区分E,Broad Section E,190,34,中区分34:無機・錯体化学、分析化学およびその関連分野,"Medium-sized Section 34:Inorganic/coordination chemistry, analytical chemistry, and related fields",192,34020,小区分34020:分析化学関連,Basic Section 34020:Analytical chemistry-related
183,E,大区分E,Broad Section E,190,34,中区分34:無機・錯体化学、分析化学およびその関連分野,"Medium-sized Section 34:Inorganic/coordination chemistry, analytical chemistry, and related fields",193,34030,小区分34030:グリーンサステイナブルケミストリーおよび環境化学関連,Basic Section 34030:Green sustainable chemistry and environmental chemistry-related
183,E,大区分E,Broad Section E,194,35,中区分35:高分子、有機材料およびその関連分野,"Medium-sized Section 35:Polymers, organic materials, and related fields",195,35010,小区分35010:高分子化学関連,Basic Section 35010:Polymer chemistry-related
183,E,大区分E,Broad Section E,194,35,中区分35:高分子、有機材料およびその関連分野,"Medium-sized Section 35:Polymers, organic materials, and related fields",196,35020,小区分35020:高分子材料関連,Basic Section 35020:Polymer materials-related
183,E,大区分E,Broad Section E,194,35,中区分35:高分子、有機材料およびその関連分野,"Medium-sized Section 35:Polymers, organic materials, and related fields",197,35030,小区分35030:有機機能材料関連,Basic Section 35030:Organic functional materials-related
183,E,大区分E,Broad Section E,198,36,中区分36:無機材料化学、エネルギー関連化学およびその関連分野,"Medium-sized Section 36:Inorganic materials chemistry, energy-related chemistry, and related fields",199,36010,小区分36010:無機物質および無機材料化学関連,Basic Section 36010:Inorganic compounds and inorganic materials chemistry-related
183,E,大区分E,Broad Section E,198,36,中区分36:無機材料化学、エネルギー関連化学およびその関連分野,"Medium-sized Section 36:Inorganic materials chemistry, energy-related chemistry, and related fields",200,36020,小区分36020:エネルギー関連化学,Basic Section 36020:Energy-related chemistry
183,E,大区分E,Broad Section E,201,37,中区分37:生体分子化学およびその関連分野,Medium-sized Section 37:Biomolecular chemistry and related fields,202,37010,小区分37010:生体関連化学,Basic Section 37010:Bio-related chemistry
183,E,大区分E,Broad Section E,201,37,中区分37:生体分子化学およびその関連分野,Medium-sized Section 37:Biomolecular chemistry and related fields,203,37020,小区分37020:生物分子化学関連,Basic Section 37020:Chemistry and chemical methodology of biomolecules-related
183,E,大区分E,Broad Section E,201,37,中区分37:生体分子化学およびその関連分野,Medium-sized Section 37:Biomolecular chemistry and related fields,204,37030,小区分37030:ケミカルバイオロジー関連,Basic Section 37030:Chemical biology-related
205,F,大区分F,Broad Section F,206,38,中区分38:農芸化学およびその関連分野,Medium-sized Section 38:Agricultural chemistry and related fields,207,38010,小区分38010:植物栄養学および土壌学関連,Basic Section 38010:Plant nutrition and soil science-related
205,F,大区分F,Broad Section F,206,38,中区分38:農芸化学およびその関連分野,Medium-sized Section 38:Agricultural chemistry and related fields,208,38020,小区分38020:応用微生物学関連,Basic Section 38020:Applied microbiology-related
205,F,大区分F,Broad Section F,206,38,中区分38:農芸化学およびその関連分野,Medium-sized Section 38:Agricultural chemistry and related fields,209,38030,小区分38030:応用生物化学関連,Basic Section 38030:Applied biochemistry-related
205,F,大区分F,Broad Section F,206,38,中区分38:農芸化学およびその関連分野,Medium-sized Section 38:Agricultural chemistry and related fields,210,38040,小区分38040:生物有機化学関連,Basic Section 38040:Bioorganic chemistry-related
205,F,大区分F,Broad Section F,206,38,中区分38:農芸化学およびその関連分野,Medium-sized Section 38:Agricultural chemistry and related fields,211,38050,小区分38050:食品科学関連,Basic Section 38050:Food sciences-related
205,F,大区分F,Broad Section F,206,38,中区分38:農芸化学およびその関連分野,Medium-sized Section 38:Agricultural chemistry and related fields,212,38060,小区分38060:応用分子細胞生物学関連,Basic Section 38060:Applied molecular and cellular biology-related
205,F,大区分F,Broad Section F,213,39,中区分39:生産環境農学およびその関連分野,Medium-sized Section 39:Agricultural and environmental biology and related fields,214,39010,小区分39010:遺伝育種科学関連,Basic Section 39010:Science in plant genetics and breeding-related
205,F,大区分F,Broad Section F,213,39,中区分39:生産環境農学およびその関連分野,Medium-sized Section 39:Agricultural and environmental biology and related fields,215,39020,小区分39020:作物生産科学関連,Basic Section 39020:Crop production science-related
205,F,大区分F,Broad Section F,213,39,中区分39:生産環境農学およびその関連分野,Medium-sized Section 39:Agricultural and environmental biology and related fields,216,39030,小区分39030:園芸科学関連,Basic Section 39030:Horticultural science-related
205,F,大区分F,Broad Section F,213,39,中区分39:生産環境農学およびその関連分野,Medium-sized Section 39:Agricultural and environmental biology and related fields,217,39040,小区分39040:植物保護科学関連,Basic Section 39040:Plant protection science-related
205,F,大区分F,Broad Section F,213,39,中区分39:生産環境農学およびその関連分野,Medium-sized Section 39:Agricultural and environmental biology and related fields,218,39050,小区分39050:昆虫科学関連,Basic Section 39050:Insect science-related
205,F,大区分F,Broad Section F,213,39,中区分39:生産環境農学およびその関連分野,Medium-sized Section 39:Agricultural and environmental biology and related fields,219,39060,小区分39060:生物資源保全学関連,Basic Section 39060:Conservation of biological resources-related
205,F,大区分F,Broad Section F,213,39,中区分39:生産環境農学およびその関連分野,Medium-sized Section 39:Agricultural and environmental biology and related fields,220,39070,小区分39070:ランドスケープ科学関連,Basic Section 39070:Landscape science-related
205,F,大区分F,Broad Section F,221,40,中区分40:森林圏科学、水圏応用科学およびその関連分野,"Medium-sized Section 40:Forestry and forest products science, applied aquatic science, and related fields",222,40010,小区分40010:森林科学関連,Basic Section 40010:Forest science-related
205,F,大区分F,Broad Section F,221,40,中区分40:森林圏科学、水圏応用科学およびその関連分野,"Medium-sized Section 40:Forestry and forest products science, applied aquatic science, and related fields",223,40020,小区分40020:木質科学関連,Basic Section 40020:Wood science-related
205,F,大区分F,Broad Section F,221,40,中区分40:森林圏科学、水圏応用科学およびその関連分野,"Medium-sized Section 40:Forestry and forest products science, applied aquatic science, and related fields",224,40030,小区分40030:水圏生産科学関連,Basic Section 40030:Aquatic bioproduction science-related
205,F,大区分F,Broad Section F,221,40,中区分40:森林圏科学、水圏応用科学およびその関連分野,"Medium-sized Section 40:Forestry and forest products science, applied aquatic science, and related fields",225,40040,小区分40040:水圏生命科学関連,Basic Section 40040:Aquatic life science-related
205,F,大区分F,Broad Section F,226,41,中区分41:社会経済農学、農業工学およびその関連分野,"Medium-sized Section 41:Agricultural economics and rural sociology, agricultural engineering, and related fields",227,41010,小区分41010:食料農業経済関連,Basic Section 41010:Agricultural and food economics-related
205,F,大区分F,Broad Section F,226,41,中区分41:社会経済農学、農業工学およびその関連分野,"Medium-sized Section 41:Agricultural economics and rural sociology, agricultural engineering, and related fields",228,41020,小区分41020:農業社会構造関連,Basic Section 41020:Rural sociology and agricultural structure-related
205,F,大区分F,Broad Section F,226,41,中区分41:社会経済農学、農業工学およびその関連分野,"Medium-sized Section 41:Agricultural economics and rural sociology, agricultural engineering, and related fields",229,41030,小区分41030:地域環境工学および農村計画学関連,Basic Section 41030:Rural environmental engineering and planning-related
205,F,大区分F,Broad Section F,226,41,中区分41:社会経済農学、農業工学およびその関連分野,"Medium-sized Section 41:Agricultural economics and rural sociology, agricultural engineering, and related fields",230,41040,小区分41040:農業環境工学および農業情報工学関連,Basic Section 41040:Agricultural environmental engineering and agricultural information engineering-related
205,F,大区分F,Broad Section F,226,41,中区分41:社会経済農学、農業工学およびその関連分野,"Medium-sized Section 41:Agricultural economics and rural sociology, agricultural engineering, and related fields",231,41050,小区分41050:環境農学関連,Basic Section 41050:Environmental agriculture-related
205,F,大区分F,Broad Section F,232,42,中区分42:獣医学、畜産学およびその関連分野,"Medium-sized Section 42:Veterinary medical science, animal science, and related fields",233,42010,小区分42010:動物生産科学関連,Basic Section 42010:Animal production science-related
205,F,大区分F,Broad Section F,232,42,中区分42:獣医学、畜産学およびその関連分野,"Medium-sized Section 42:Veterinary medical science, animal science, and related fields",234,42020,小区分42020:獣医学関連,Basic Section 42020:Veterinary medical science-related
205,F,大区分F,Broad Section F,232,42,中区分42:獣医学、畜産学およびその関連分野,"Medium-sized Section 42:Veterinary medical science, animal science, and related fields",235,42030,小区分42030:動物生命科学関連,Basic Section 42030:Animal life science-related
205,F,大区分F,Broad Section F,232,42,中区分42:獣医学、畜産学およびその関連分野,"Medium-sized Section 42:Veterinary medical science, animal science, and related fields",236,42040,小区分42040:実験動物学関連,Basic Section 42040:Laboratory animal science-related
237,G,大区分G,Broad Section G,238,43,中区分43:分子レベルから細胞レベルの生物学およびその関連分野,"Medium-sized Section 43:Biology at molecular to cellular levels, and related fields",239,43010,小区分43010:分子生物学関連,Basic Section 43010:Molecular biology-related
237,G,大区分G,Broad Section G,238,43,中区分43:分子レベルから細胞レベルの生物学およびその関連分野,"Medium-sized Section 43:Biology at molecular to cellular levels, and related fields",240,43020,小区分43020:構造生物化学関連,Basic Section 43020:Structural biochemistry-related
237,G,大区分G,Broad Section G,238,43,中区分43:分子レベルから細胞レベルの生物学およびその関連分野,"Medium-sized Section 43:Biology at molecular to cellular levels, and related fields",241,43030,小区分43030:機能生物化学関連,Basic Section 43030:Functional biochemistry-related
237,G,大区分G,Broad Section G,238,43,中区分43:分子レベルから細胞レベルの生物学およびその関連分野,"Medium-sized Section 43:Biology at molecular to cellular levels, and related fields",242,43040,小区分43040:生物物理学関連,Basic Section 43040:Biophysics-related
237,G,大区分G,Broad Section G,238,43,中区分43:分子レベルから細胞レベルの生物学およびその関連分野,"Medium-sized Section 43:Biology at molecular to cellular levels, and related fields",243,43050,小区分43050:ゲノム生物学関連,Basic Section 43050:Genome biology-related
237,G,大区分G,Broad Section G,238,43,中区分43:分子レベルから細胞レベルの生物学およびその関連分野,"Medium-sized Section 43:Biology at molecular to cellular levels, and related fields",244,43060,小区分43060:システムゲノム科学関連,Basic Section 43060:System genome science-related
237,G,大区分G,Broad Section G,245,44,中区分44:細胞レベルから個体レベルの生物学およびその関連分野,"Medium-sized Section 44:Biology at cellular to organismal levels, and related fields",246,44010,小区分44010:細胞生物学関連,Basic Section 44010:Cell biology-related
237,G,大区分G,Broad Section G,245,44,中区分44:細胞レベルから個体レベルの生物学およびその関連分野,"Medium-sized Section 44:Biology at cellular to organismal levels, and related fields",247,44020,小区分44020:発生生物学関連,Basic Section 44020:Developmental biology-related
237,G,大区分G,Broad Section G,245,44,中区分44:細胞レベルから個体レベルの生物学およびその関連分野,"Medium-sized Section 44:Biology at cellular to organismal levels, and related fields",248,44030,小区分44030:植物分子および生理科学関連,Basic Section 44030:Plant molecular biology and physiology-related
237,G,大区分G,Broad Section G,245,44,中区分44:細胞レベルから個体レベルの生物学およびその関連分野,"Medium-sized Section 44:Biology at cellular to organismal levels, and related fields",249,44040,小区分44040:形態および構造関連,Basic Section 44040:Morphology and anatomical structure-related
237,G,大区分G,Broad Section G,245,44,中区分44:細胞レベルから個体レベルの生物学およびその関連分野,"Medium-sized Section 44:Biology at cellular to organismal levels, and related fields",250,44050,小区分44050:動物生理化学、生理学および行動学関連,"Basic Section 44050:Animal physiological chemistry, physiology and behavioral biology-related"
237,G,大区分G,Broad Section G,251,45,中区分45:個体レベルから集団レベルの生物学と人類学およびその関連分野,"Medium-sized Section 45:Biology at organismal to population levels and anthropology, and related fields",252,45010,小区分45010:遺伝学関連,Basic Section 45010:Genetics-related
237,G,大区分G,Broad Section G,251,45,中区分45:個体レベルから集団レベルの生物学と人類学およびその関連分野,"Medium-sized Section 45:Biology at organismal to population levels and anthropology, and related fields",253,45020,小区分45020:進化生物学関連,Basic Section 45020:Evolutionary biology-related
237,G,大区分G,Broad Section G,251,45,中区分45:個体レベルから集団レベルの生物学と人類学およびその関連分野,"Medium-sized Section 45:Biology at organismal to population levels and anthropology, and related fields",254,45030,小区分45030:多様性生物学および分類学関連,Basic Section 45030:Biodiversity and systematics-related
237,G,大区分G,Broad Section G,251,45,中区分45:個体レベルから集団レベルの生物学と人類学およびその関連分野,"Medium-sized Section 45:Biology at organismal to population levels and anthropology, and related fields",255,45040,小区分45040:生態学および環境学関連,Basic Section 45040:Ecology and environment-related
237,G,大区分G,Broad Section G,251,45,中区分45:個体レベルから集団レベルの生物学と人類学およびその関連分野,"Medium-sized Section 45:Biology at organismal to population levels and anthropology, and related fields",256,45050,小区分45050:自然人類学関連,Basic Section 45050:Physical anthropology-related
237,G,大区分G,Broad Section G,251,45,中区分45:個体レベルから集団レベルの生物学と人類学およびその関連分野,"Medium-sized Section 45:Biology at organismal to population levels and anthropology, and related fields",257,45060,小区分45060:応用人類学関連,Basic Section 45060:Applied anthropology-related
237,G,大区分G,Broad Section G,258,46,中区分46:神経科学およびその関連分野,Medium-sized Section 46:Neuroscience and related fields,259,46010,小区分46010:神経科学一般関連,Basic Section 46010:Neuroscience-general-related
237,G,大区分G,Broad Section G,258,46,中区分46:神経科学およびその関連分野,Medium-sized Section 46:Neuroscience and related fields,260,46020,小区分46020:神経形態学関連,Basic Section 46020:Anatomy and histopathology of nervous system-related
237,G,大区分G,Broad Section G,258,46,中区分46:神経科学およびその関連分野,Medium-sized Section 46:Neuroscience and related fields,261,46030,小区分46030:神経機能学関連,Basic Section 46030:Function of nervous system-related
262,H,大区分H,Broad Section H,263,47,中区分47:薬学およびその関連分野,Medium-sized Section 47:Pharmaceutical sciences and related fields,264,47010,小区分47010:薬系化学および創薬科学関連,Basic Section 47010:Pharmaceutical chemistry and drug development sciences-related
262,H,大区分H,Broad Section H,263,47,中区分47:薬学およびその関連分野,Medium-sized Section 47:Pharmaceutical sciences and related fields,265,47020,小区分47020:薬系分析および物理化学関連,Basic Section 47020:Pharmaceutical analytical chemistry and physicochemistry-related
262,H,大区分H,Broad Section H,263,47,中区分47:薬学およびその関連分野,Medium-sized Section 47:Pharmaceutical sciences and related fields,266,47030,小区分47030:薬系衛生および生物化学関連,Basic Section 47030:Pharmaceutical hygiene and biochemistry-related
262,H,大区分H,Broad Section H,263,47,中区分47:薬学およびその関連分野,Medium-sized Section 47:Pharmaceutical sciences and related fields,267,47040,小区分47040:薬理学関連,Basic Section 47040:Pharmacology-related
262,H,大区分H,Broad Section H,263,47,中区分47:薬学およびその関連分野,Medium-sized Section 47:Pharmaceutical sciences and related fields,268,47050,小区分47050:環境および天然医薬資源学関連,Basic Section 47050:Environmental and natural pharmaceutical resources-related
262,H,大区分H,Broad Section H,263,47,中区分47:薬学およびその関連分野,Medium-sized Section 47:Pharmaceutical sciences and related fields,269,47060,小区分47060:医療薬学関連,Basic Section 47060:Clinical pharmacy-related
262,H,大区分H,Broad Section H,270,48,中区分48:生体の構造と機能およびその関連分野,Medium-sized Section 48:Biomedical structure and function and related fields,271,48010,小区分48010:解剖学関連,Basic Section 48010:Anatomy-related
262,H,大区分H,Broad Section H,270,48,中区分48:生体の構造と機能およびその関連分野,Medium-sized Section 48:Biomedical structure and function and related fields,272,48020,小区分48020:生理学関連,Basic Section 48020:Physiology-related
262,H,大区分H,Broad Section H,270,48,中区分48:生体の構造と機能およびその関連分野,Medium-sized Section 48:Biomedical structure and function and related fields,273,48030,小区分48030:薬理学関連,Basic Section 48030:Pharmacology-related
262,H,大区分H,Broad Section H,270,48,中区分48:生体の構造と機能およびその関連分野,Medium-sized Section 48:Biomedical structure and function and related fields,274,48040,小区分48040:医化学関連,Basic Section 48040:Medical biochemistry-related
262,H,大区分H,Broad Section H,275,49,中区分49:病理病態学、感染・免疫学およびその関連分野,"Medium-sized Section 49:Pathology, infection/immunology, and related fields",276,49010,小区分49010:病態医化学関連,Basic Section 49010:Pathological biochemistry-related
262,H,大区分H,Broad Section H,275,49,中区分49:病理病態学、感染・免疫学およびその関連分野,"Medium-sized Section 49:Pathology, infection/immunology, and related fields",277,49020,小区分49020:人体病理学関連,Basic Section 49020:Human pathology-related
262,H,大区分H,Broad Section H,275,49,中区分49:病理病態学、感染・免疫学およびその関連分野,"Medium-sized Section 49:Pathology, infection/immunology, and related fields",278,49030,小区分49030:実験病理学関連,Basic Section 49030:Experimental pathology-related
262,H,大区分H,Broad Section H,275,49,中区分49:病理病態学、感染・免疫学およびその関連分野,"Medium-sized Section 49:Pathology, infection/immunology, and related fields",279,49040,小区分49040:寄生虫学関連,Basic Section 49040:Parasitology-related
262,H,大区分H,Broad Section H,275,49,中区分49:病理病態学、感染・免疫学およびその関連分野,"Medium-sized Section 49:Pathology, infection/immunology, and related fields",280,49050,小区分49050:細菌学関連,Basic Section 49050:Bacteriology-related
262,H,大区分H,Broad Section H,275,49,中区分49:病理病態学、感染・免疫学およびその関連分野,"Medium-sized Section 49:Pathology, infection/immunology, and related fields",281,49060,小区分49060:ウイルス学関連,Basic Section 49060:Virology-related
262,H,大区分H,Broad Section H,275,49,中区分49:病理病態学、感染・免疫学およびその関連分野,"Medium-sized Section 49:Pathology, infection/immunology, and related fields",282,49070,小区分49070:免疫学関連,Basic Section 49070:Immunology-related
283,I,大区分I,Broad Section I,284,50,中区分50:腫瘍学およびその関連分野,Medium-sized Section 50:Oncology and related fields,285,50010,小区分50010:腫瘍生物学関連,Basic Section 50010:Tumor biology-related
283,I,大区分I,Broad Section I,284,50,中区分50:腫瘍学およびその関連分野,Medium-sized Section 50:Oncology and related fields,286,50020,小区分50020:腫瘍診断および治療学関連,Basic Section 50020:Tumor diagnostics and therapeutics-related
283,I,大区分I,Broad Section I,287,51,中区分51:ブレインサイエンスおよびその関連分野,Medium-sized Section 51:Brain sciences and related fields,288,51010,小区分51010:基盤脳科学関連,Basic Section 51010:Basic brain sciences-related
283,I,大区分I,Broad Section I,287,51,中区分51:ブレインサイエンスおよびその関連分野,Medium-sized Section 51:Brain sciences and related fields,289,51020,小区分51020:認知脳科学関連,Basic Section 51020:Cognitive and brain science-related
283,I,大区分I,Broad Section I,287,51,中区分51:ブレインサイエンスおよびその関連分野,Medium-sized Section 51:Brain sciences and related fields,290,51030,小区分51030:病態神経科学関連,Basic Section 51030:Pathophysiologic neuroscience-related
283,I,大区分I,Broad Section I,291,52,中区分52:内科学一般およびその関連分野,Medium-sized Section 52:General internal medicine and related fields,292,52010,小区分52010:内科学一般関連,Basic Section 52010:General internal medicine-related
283,I,大区分I,Broad Section I,291,52,中区分52:内科学一般およびその関連分野,Medium-sized Section 52:General internal medicine and related fields,293,52020,小区分52020:神経内科学関連,Basic Section 52020:Neurology-related
283,I,大区分I,Broad Section I,291,52,中区分52:内科学一般およびその関連分野,Medium-sized Section 52:General internal medicine and related fields,294,52030,小区分52030:精神神経科学関連,Basic Section 52030:Psychiatry-related
283,I,大区分I,Broad Section I,291,52,中区分52:内科学一般およびその関連分野,Medium-sized Section 52:General internal medicine and related fields,295,52040,小区分52040:放射線科学関連,Basic Section 52040:Radiological sciences-related
283,I,大区分I,Broad Section I,291,52,中区分52:内科学一般およびその関連分野,Medium-sized Section 52:General internal medicine and related fields,296,52050,小区分52050:胎児医学および小児成育学関連,Basic Section 52050:Embryonic medicine and pediatrics-related
283,I,大区分I,Broad Section I,297,53,中区分53:器官システム内科学およびその関連分野,Medium-sized Section 53:Organ-based internal medicine and related fields,298,53010,小区分53010:消化器内科学関連,Basic Section 53010:Gastroenterology-related
283,I,大区分I,Broad Section I,297,53,中区分53:器官システム内科学およびその関連分野,Medium-sized Section 53:Organ-based internal medicine and related fields,299,53020,小区分53020:循環器内科学関連,Basic Section 53020:Cardiology-related
283,I,大区分I,Broad Section I,297,53,中区分53:器官システム内科学およびその関連分野,Medium-sized Section 53:Organ-based internal medicine and related fields,300,53030,小区分53030:呼吸器内科学関連,Basic Section 53030:Respiratory medicine-related
283,I,大区分I,Broad Section I,297,53,中区分53:器官システム内科学およびその関連分野,Medium-sized Section 53:Organ-based internal medicine and related fields,301,53040,小区分53040:腎臓内科学関連,Basic Section 53040:Nephrology-related
283,I,大区分I,Broad Section I,297,53,中区分53:器官システム内科学およびその関連分野,Medium-sized Section 53:Organ-based internal medicine and related fields,302,53050,小区分53050:皮膚科学関連,Basic Section 53050:Dermatology-related
283,I,大区分I,Broad Section I,303,54,中区分54:生体情報内科学およびその関連分野,Medium-sized Section 54:Internal medicine of the bio-information integration and related fields,304,54010,小区分54010:血液および腫瘍内科学関連,Basic Section 54010:Hematology and medical oncology-related
283,I,大区分I,Broad Section I,303,54,中区分54:生体情報内科学およびその関連分野,Medium-sized Section 54:Internal medicine of the bio-information integration and related fields,305,54020,小区分54020:膠原病およびアレルギー内科学関連,Basic Section 54020:Connective tissue disease and allergy-related
283,I,大区分I,Broad Section I,303,54,中区分54:生体情報内科学およびその関連分野,Medium-sized Section 54:Internal medicine of the bio-information integration and related fields,306,54030,小区分54030:感染症内科学関連,Basic Section 54030:Infectious disease medicine-related
283,I,大区分I,Broad Section I,303,54,中区分54:生体情報内科学およびその関連分野,Medium-sized Section 54:Internal medicine of the bio-information integration and related fields,307,54040,小区分54040:代謝および内分泌学関連,Basic Section 54040:Metabolism and endocrinology-related
